metric_type,metric_name,seed,checkpoint_step,train_k,inference_k,train_k_b,inference_k_b,pair,value,extra
loss,validation_loss,0,1500,2,4,,,,0.40984076356130933,
expert_frequency,max_expert_share,0,1500,2,5,,,,0.03894934275793651,
loss,validation_loss,0,1500,2,5,,,,0.4464888932212951,
expert_frequency,max_expert_share,0,1500,2,6,,,,0.038604574859457674,
loss,validation_loss,0,1500,2,6,,,,0.49186129797072636,
expert_frequency,max_expert_share,0,1500,2,7,,,,0.03790656887755102,
loss,validation_loss,0,1500,2,7,,,,0.5455688578741891,
expert_frequency,max_expert_share,0,1500,2,8,,,,0.037094358413938495,
loss,validation_loss,0,1500,2,8,,,,0.601124782410879,
expert_frequency,max_expert_share,0,0,3,1,,,,0.05099826388888889,
loss,validation_loss,0,0,3,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,3,2,,,,0.04741365947420635,
loss,validation_loss,0,0,3,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,3,3,,,,0.04601081969246032,
loss,validation_loss,0,0,3,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,3,4,,,,0.044906374007936505,
loss,validation_loss,0,0,3,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,3,5,,,,0.04414605034722222,
loss,validation_loss,0,0,3,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,3,6,,,,0.04321224475033069,
loss,validation_loss,0,0,3,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,3,7,,,,0.04232379800878685,
loss,validation_loss,0,0,3,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,3,8,,,,0.04112946041046627,
loss,validation_loss,0,0,3,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,3,1,,,,0.038833860367063495,
loss,validation_loss,0,1500,3,1,,,,0.9009560573668707,
expert_frequency,max_expert_share,0,1500,3,2,,,,0.036619156125992064,
loss,validation_loss,0,1500,3,2,,,,0.433392430108691,
expert_frequency,max_expert_share,0,1500,3,3,,,,0.0349650710978836,
loss,validation_loss,0,1500,3,3,,,,0.39417216796723625,
expert_frequency,max_expert_share,0,1500,3,4,,,,0.03541104755704365,
loss,validation_loss,0,1500,3,4,,,,0.38269570611772086,
expert_frequency,max_expert_share,0,1500,3,5,,,,0.03549882192460317,
loss,validation_loss,0,1500,3,5,,,,0.39363307706893436,
expert_frequency,max_expert_share,0,1500,3,6,,,,0.03533192791005291,
loss,validation_loss,0,1500,3,6,,,,0.4146436670469859,
expert_frequency,max_expert_share,0,1500,3,7,,,,0.0348644991850907,
loss,validation_loss,0,1500,3,7,,,,0.44435514060277786,
expert_frequency,max_expert_share,0,1500,3,8,,,,0.03484962100074405,
loss,validation_loss,0,1500,3,8,,,,0.4807985983197651,
expert_frequency,max_expert_share,0,0,4,1,,,,0.05099826388888889,
loss,validation_loss,0,0,4,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,4,2,,,,0.04741365947420635,
loss,validation_loss,0,0,4,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,4,3,,,,0.04601081969246032,
loss,validation_loss,0,0,4,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,4,4,,,,0.044906374007936505,
loss,validation_loss,0,0,4,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,4,5,,,,0.04414605034722222,
loss,validation_loss,0,0,4,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,4,6,,,,0.04321224475033069,
loss,validation_loss,0,0,4,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,4,7,,,,0.04232379800878685,
loss,validation_loss,0,0,4,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,4,8,,,,0.04112946041046627,
loss,validation_loss,0,0,4,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,4,1,,,,0.04277111235119048,
loss,validation_loss,0,1500,4,1,,,,1.3183482563684856,
expert_frequency,max_expert_share,0,1500,4,2,,,,0.03611924913194445,
loss,validation_loss,0,1500,4,2,,,,0.5094327756336757,
expert_frequency,max_expert_share,0,1500,4,3,,,,0.03680323040674603,
loss,validation_loss,0,1500,4,3,,,,0.41326353663489934,
expert_frequency,max_expert_share,0,1500,4,4,,,,0.03668309771825397,
loss,validation_loss,0,1500,4,4,,,,0.38567334318917895,
expert_frequency,max_expert_share,0,1500,4,5,,,,0.036181640625,
loss,validation_loss,0,1500,4,5,,,,0.37821471880352686,
expert_frequency,max_expert_share,0,1500,4,6,,,,0.03624906994047619,
loss,validation_loss,0,1500,4,6,,,,0.382198761379908,
expert_frequency,max_expert_share,0,1500,4,7,,,,0.03594071091978458,
loss,validation_loss,0,1500,4,7,,,,0.39842388554224895,
expert_frequency,max_expert_share,0,1500,4,8,,,,0.035586402529761904,
loss,validation_loss,0,1500,4,8,,,,0.4179425078725058,
expert_frequency,max_expert_share,0,0,5,1,,,,0.05099826388888889,
loss,validation_loss,0,0,5,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,5,2,,,,0.04741365947420635,
loss,validation_loss,0,0,5,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,5,3,,,,0.04601081969246032,
loss,validation_loss,0,0,5,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,5,4,,,,0.044906374007936505,
loss,validation_loss,0,0,5,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,5,5,,,,0.04414605034722222,
loss,validation_loss,0,0,5,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,5,6,,,,0.04321224475033069,
loss,validation_loss,0,0,5,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,5,7,,,,0.04232379800878685,
loss,validation_loss,0,0,5,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,5,8,,,,0.04112946041046627,
loss,validation_loss,0,0,5,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,5,1,,,,0.03895011780753968,
loss,validation_loss,0,1500,5,1,,,,1.3051729921310666,
expert_frequency,max_expert_share,0,1500,5,2,,,,0.035332573784722224,
loss,validation_loss,0,1500,5,2,,,,0.5227007903749981,
expert_frequency,max_expert_share,0,1500,5,3,,,,0.03493406911375661,
loss,validation_loss,0,1500,5,3,,,,0.4265912515776498,
expert_frequency,max_expert_share,0,1500,5,4,,,,0.035265725756448416,
loss,validation_loss,0,1500,5,4,,,,0.39322154389487374,
expert_frequency,max_expert_share,0,1500,5,5,,,,0.03576543898809524,
loss,validation_loss,0,1500,5,5,,,,0.38047702917976983,
expert_frequency,max_expert_share,0,1500,5,6,,,,0.03536680514219577,
loss,validation_loss,0,1500,5,6,,,,0.37885708089858766,
expert_frequency,max_expert_share,0,1500,5,7,,,,0.03486726721938776,
loss,validation_loss,0,1500,5,7,,,,0.3857238604908898,
expert_frequency,max_expert_share,0,1500,5,8,,,,0.034495035807291664,
loss,validation_loss,0,1500,5,8,,,,0.39376625655189396,
expert_frequency,max_expert_share,0,0,6,1,,,,0.05099826388888889,
loss,validation_loss,0,0,6,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,6,2,,,,0.04741365947420635,
loss,validation_loss,0,0,6,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,6,3,,,,0.04601081969246032,
loss,validation_loss,0,0,6,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,6,4,,,,0.044906374007936505,
loss,validation_loss,0,0,6,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,6,5,,,,0.04414605034722222,
loss,validation_loss,0,0,6,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,6,6,,,,0.04321224475033069,
loss,validation_loss,0,0,6,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,6,7,,,,0.04232379800878685,
loss,validation_loss,0,0,6,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,6,8,,,,0.04112946041046627,
loss,validation_loss,0,0,6,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,6,1,,,,0.044507223462301584,
loss,validation_loss,0,1500,6,1,,,,1.611633198601859,
expert_frequency,max_expert_share,0,1500,6,2,,,,0.03608243427579365,
loss,validation_loss,0,1500,6,2,,,,0.6728822238861568,
expert_frequency,max_expert_share,0,1500,6,3,,,,0.03641570560515873,
loss,validation_loss,0,1500,6,3,,,,0.4645051151987106,
expert_frequency,max_expert_share,0,1500,6,4,,,,0.03672960069444445,
loss,validation_loss,0,1500,6,4,,,,0.41294907009790816,
expert_frequency,max_expert_share,0,1500,6,5,,,,0.036807105654761904,
loss,validation_loss,0,1500,6,5,,,,0.401619381374783,
expert_frequency,max_expert_share,0,1500,6,6,,,,0.03676512380125661,
loss,validation_loss,0,1500,6,6,,,,0.39059692148178343,
expert_frequency,max_expert_share,0,1500,6,7,,,,0.036458886940192746,
loss,validation_loss,0,1500,6,7,,,,0.39052917370720514,
expert_frequency,max_expert_share,0,1500,6,8,,,,0.03620014493427579,
loss,validation_loss,0,1500,6,8,,,,0.3961540839028737,
expert_frequency,max_expert_share,0,0,7,1,,,,0.05099826388888889,
loss,validation_loss,0,0,7,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,7,2,,,,0.04741365947420635,
loss,validation_loss,0,0,7,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,7,3,,,,0.04601081969246032,
loss,validation_loss,0,0,7,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,7,4,,,,0.044906374007936505,
loss,validation_loss,0,0,7,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,7,5,,,,0.04414605034722222,
loss,validation_loss,0,0,7,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,7,6,,,,0.04321224475033069,
loss,validation_loss,0,0,7,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,7,7,,,,0.04232379800878685,
loss,validation_loss,0,0,7,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,7,8,,,,0.04112946041046627,
loss,validation_loss,0,0,7,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,7,1,,,,0.04184105282738095,
loss,validation_loss,0,1500,7,1,,,,1.6697720043242923,
expert_frequency,max_expert_share,0,1500,7,2,,,,0.03565034412202381,
loss,validation_loss,0,1500,7,2,,,,0.6703930752617973,
expert_frequency,max_expert_share,0,1500,7,3,,,,0.03457883804563492,
loss,validation_loss,0,1500,7,3,,,,0.4779520592992268,
expert_frequency,max_expert_share,0,1500,7,4,,,,0.034454830109126984,
loss,validation_loss,0,1500,7,4,,,,0.4176851123098343,
expert_frequency,max_expert_share,0,1500,7,5,,,,0.0347105964781746,
loss,validation_loss,0,1500,7,5,,,,0.3956974479887221,
expert_frequency,max_expert_share,0,1500,7,6,,,,0.03503999255952381,
loss,validation_loss,0,1500,7,6,,,,0.38283615263681564,
expert_frequency,max_expert_share,0,1500,7,7,,,,0.03557477678571429,
loss,validation_loss,0,1500,7,7,,,,0.37926197052001953,
expert_frequency,max_expert_share,0,1500,7,8,,,,0.03603544689360119,
loss,validation_loss,0,1500,7,8,,,,0.3799515347632151,
expert_frequency,max_expert_share,0,0,8,1,,,,0.05099826388888889,
loss,validation_loss,0,0,8,1,,,,5.7090091402568515,
expert_frequency,max_expert_share,0,0,8,2,,,,0.04741365947420635,
loss,validation_loss,0,0,8,2,,,,5.705074219476609,
expert_frequency,max_expert_share,0,0,8,3,,,,0.04601081969246032,
loss,validation_loss,0,0,8,3,,,,5.703721152411567,
expert_frequency,max_expert_share,0,0,8,4,,,,0.044906374007936505,
loss,validation_loss,0,0,8,4,,,,5.703853425525484,
expert_frequency,max_expert_share,0,0,8,5,,,,0.04414605034722222,
loss,validation_loss,0,0,8,5,,,,5.7051931411500965,
expert_frequency,max_expert_share,0,0,8,6,,,,0.04321224475033069,
loss,validation_loss,0,0,8,6,,,,5.705680786617219,
expert_frequency,max_expert_share,0,0,8,7,,,,0.04232379800878685,
loss,validation_loss,0,0,8,7,,,,5.705871339828249,
expert_frequency,max_expert_share,0,0,8,8,,,,0.04112946041046627,
loss,validation_loss,0,0,8,8,,,,5.705653266301231,
expert_frequency,max_expert_share,0,1500,8,1,,,,0.04372054811507937,
loss,validation_loss,0,1500,8,1,,,,1.8053357714698428,
expert_frequency,max_expert_share,0,1500,8,2,,,,0.03792705233134921,
loss,validation_loss,0,1500,8,2,,,,0.7071930472812955,
expert_frequency,max_expert_share,0,1500,8,3,,,,0.03425977595899471,
loss,validation_loss,0,1500,8,3,,,,0.48946222521009897,
expert_frequency,max_expert_share,0,1500,8,4,,,,0.03445289248511905,
loss,validation_loss,0,1500,8,4,,,,0.41116935960830203,
expert_frequency,max_expert_share,0,1500,8,5,,,,0.03493381076388889,
loss,validation_loss,0,1500,8,5,,,,0.3869753640795511,
expert_frequency,max_expert_share,0,1500,8,6,,,,0.03512912326388889,
loss,validation_loss,0,1500,8,6,,,,0.37989565682789633,
expert_frequency,max_expert_share,0,1500,8,7,,,,0.03531292074121315,
loss,validation_loss,0,1500,8,7,,,,0.37107098291790674,
expert_frequency,max_expert_share,0,1500,8,8,,,,0.035430423797123016,
loss,validation_loss,0,1500,8,8,,,,0.36626467534473967,
expert_frequency,max_expert_share,1,0,1,1,,,,0.059667193700396824,
loss,validation_loss,1,0,1,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,1,2,,,,0.05020965091765873,
loss,validation_loss,1,0,1,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,1,3,,,,0.04599661044973545,
loss,validation_loss,1,0,1,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,1,4,,,,0.04313829210069445,
loss,validation_loss,1,0,1,4,,,,5.7137859889439175,
expert_frequency,max_expert_share,1,0,1,5,,,,0.04153723338293651,
loss,validation_loss,1,0,1,5,,,,5.714238999381898,
expert_frequency,max_expert_share,1,0,1,6,,,,0.04024445064484127,
loss,validation_loss,1,0,1,6,,,,5.714209359789652,
expert_frequency,max_expert_share,1,0,1,7,,,,0.038632901077097506,
loss,validation_loss,1,0,1,7,,,,5.713439729478624,
expert_frequency,max_expert_share,1,0,1,8,,,,0.03801908947172619,
loss,validation_loss,1,0,1,8,,,,5.713583476959713,
expert_frequency,max_expert_share,1,1500,1,1,,,,0.03729151165674603,
loss,validation_loss,1,1500,1,1,,,,0.45338366618232123,
expert_frequency,max_expert_share,1,1500,1,2,,,,0.03571622333829365,
loss,validation_loss,1,1500,1,2,,,,0.440879846376086,
expert_frequency,max_expert_share,1,1500,1,3,,,,0.03521308697089947,
loss,validation_loss,1,1500,1,3,,,,0.4851258633628724,
expert_frequency,max_expert_share,1,1500,1,4,,,,0.03447033110119048,
loss,validation_loss,1,1500,1,4,,,,0.5301032993528578,
expert_frequency,max_expert_share,1,1500,1,5,,,,0.034525359623015874,
loss,validation_loss,1,1500,1,5,,,,0.5798755486806234,
expert_frequency,max_expert_share,1,1500,1,6,,,,0.03413253864914021,
loss,validation_loss,1,1500,1,6,,,,0.6402195256853861,
expert_frequency,max_expert_share,1,1500,1,7,,,,0.033545254039115645,
loss,validation_loss,1,1500,1,7,,,,0.6947627389241778,
expert_frequency,max_expert_share,1,1500,1,8,,,,0.03319440569196429,
loss,validation_loss,1,1500,1,8,,,,0.742490395667061,
expert_frequency,max_expert_share,1,0,2,1,,,,0.059667193700396824,
loss,validation_loss,1,0,2,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,2,2,,,,0.05020965091765873,
loss,validation_loss,1,0,2,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,2,3,,,,0.04599661044973545,
loss,validation_loss,1,0,2,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,2,4,,,,0.04313829210069445,
loss,validation_loss,1,0,2,4,,,,5.7137859889439175,
expert_frequency,max_expert_share,1,0,2,5,,,,0.04153723338293651,
loss,validation_loss,1,0,2,5,,,,5.714238999381898,
expert_frequency,max_expert_share,1,0,2,6,,,,0.04024445064484127,
loss,validation_loss,1,0,2,6,,,,5.714209359789652,
expert_frequency,max_expert_share,1,0,2,7,,,,0.038632901077097506,
loss,validation_loss,1,0,2,7,,,,5.713439729478624,
expert_frequency,max_expert_share,1,0,2,8,,,,0.03801908947172619,
loss,validation_loss,1,0,2,8,,,,5.713583476959713,
expert_frequency,max_expert_share,1,1500,2,1,,,,0.04299200148809524,
loss,validation_loss,1,1500,2,1,,,,0.6594010553662739,
expert_frequency,max_expert_share,1,1500,2,2,,,,0.04276142423115079,
loss,validation_loss,1,1500,2,2,,,,0.413429994431753,
expert_frequency,max_expert_share,1,1500,2,3,,,,0.040046812996031744,
loss,validation_loss,1,1500,2,3,,,,0.3970960198886811,
expert_frequency,max_expert_share,1,1500,2,4,,,,0.03797452411954365,
loss,validation_loss,1,1500,2,4,,,,0.41532458483226714,
expert_frequency,max_expert_share,1,1500,2,5,,,,0.036689298115079365,
loss,validation_loss,1,1500,2,5,,,,0.45111645119530813,
expert_frequency,max_expert_share,1,1500,2,6,,,,0.03559092365244709,
loss,validation_loss,1,1500,2,6,,,,0.5069237474411253,
expert_frequency,max_expert_share,1,1500,2,7,,,,0.03536385257227891,
loss,validation_loss,1,1500,2,7,,,,0.56405304348658,
expert_frequency,max_expert_share,1,1500,2,8,,,,0.03523327055431548,
loss,validation_loss,1,1500,2,8,,,,0.6207844775820536,
expert_frequency,max_expert_share,1,0,3,1,,,,0.059667193700396824,
loss,validation_loss,1,0,3,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,3,2,,,,0.05020965091765873,
loss,validation_loss,1,0,3,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,3,3,,,,0.04599661044973545,
loss,validation_loss,1,0,3,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,3,4,,,,0.04313829210069445,
loss,validation_loss,1,0,3,4,,,,5.7137859889439175,
expert_frequency,max_expert_share,1,0,3,5,,,,0.04153723338293651,
loss,validation_loss,1,0,3,5,,,,5.714238999381898,
expert_frequency,max_expert_share,1,0,3,6,,,,0.04024445064484127,
loss,validation_loss,1,0,3,6,,,,5.714209359789652,
expert_frequency,max_expert_share,1,0,3,7,,,,0.038632901077097506,
loss,validation_loss,1,0,3,7,,,,5.713439729478624,
expert_frequency,max_expert_share,1,0,3,8,,,,0.03801908947172619,
loss,validation_loss,1,0,3,8,,,,5.713583476959713,
expert_frequency,max_expert_share,1,1500,3,1,,,,0.04126364087301587,
loss,validation_loss,1,1500,3,1,,,,0.9815492894914415,
expert_frequency,max_expert_share,1,1500,3,2,,,,0.03792705233134921,
loss,validation_loss,1,1500,3,2,,,,0.4435342682732476,
expert_frequency,max_expert_share,1,1500,3,3,,,,0.03728376116071429,
loss,validation_loss,1,1500,3,3,,,,0.397794246673584,
expert_frequency,max_expert_share,1,1500,3,4,,,,0.038323296440972224,
loss,validation_loss,1,1500,3,4,,,,0.38901440680973115,
expert_frequency,max_expert_share,1,1500,3,5,,,,0.03776584201388889,
loss,validation_loss,1,1500,3,5,,,,0.39714807082736303,
expert_frequency,max_expert_share,1,1500,3,6,,,,0.0372366123098545,
loss,validation_loss,1,1500,3,6,,,,0.41450881484955077,
expert_frequency,max_expert_share,1,1500,3,7,,,,0.03660614636479592,
loss,validation_loss,1,1500,3,7,,,,0.4397307520820981,
expert_frequency,max_expert_share,1,1500,3,8,,,,0.03606208922371032,
loss,validation_loss,1,1500,3,8,,,,0.4756277742839995,
expert_frequency,max_expert_share,1,0,4,1,,,,0.059667193700396824,
loss,validation_loss,1,0,4,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,4,2,,,,0.05020965091765873,
loss,validation_loss,1,0,4,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,4,3,,,,0.04599661044973545,
loss,validation_loss,1,0,4,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,4,4,,,,0.04313829210069445,
loss,validation_loss,1,0,4,4,,,,5.7137859889439175,
expert_frequency,max_expert_share,1,0,4,5,,,,0.04153723338293651,
loss,validation_loss,1,0,4,5,,,,5.714238999381898,
expert_frequency,max_expert_share,1,0,4,6,,,,0.04024445064484127,
loss,validation_loss,1,0,4,6,,,,5.714209359789652,
expert_frequency,max_expert_share,1,0,4,7,,,,0.038632901077097506,
loss,validation_loss,1,0,4,7,,,,5.713439729478624,
expert_frequency,max_expert_share,1,0,4,8,,,,0.03801908947172619,
loss,validation_loss,1,0,4,8,,,,5.713583476959713,
expert_frequency,max_expert_share,1,1500,4,1,,,,0.03915550595238095,
loss,validation_loss,1,1500,4,1,,,,1.3706480397118463,
expert_frequency,max_expert_share,1,1500,4,2,,,,0.03753177703373016,
loss,validation_loss,1,1500,4,2,,,,0.5627853283806453,
expert_frequency,max_expert_share,1,1500,4,3,,,,0.03672572544642857,
loss,validation_loss,1,1500,4,3,,,,0.4510229854356675,
expert_frequency,max_expert_share,1,1500,4,4,,,,0.036135718936011904,
loss,validation_loss,1,1500,4,4,,,,0.4156473524986751,
expert_frequency,max_expert_share,1,1500,4,5,,,,0.03552284846230159,
loss,validation_loss,1,1500,4,5,,,,0.40477298271088374,
expert_frequency,max_expert_share,1,1500,4,6,,,,0.03549275070271164,
loss,validation_loss,1,1500,4,6,,,,0.4055259606194875,
expert_frequency,max_expert_share,1,1500,4,7,,,,0.035475127551020405,
loss,validation_loss,1,1500,4,7,,,,0.41092393038764835,
expert_frequency,max_expert_share,1,1500,4,8,,,,0.03544059632316468,
loss,validation_loss,1,1500,4,8,,,,0.42549410793516373,
expert_frequency,max_expert_share,1,0,5,1,,,,0.059667193700396824,
loss,validation_loss,1,0,5,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,5,2,,,,0.05020965091765873,
loss,validation_loss,1,0,5,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,5,3,,,,0.04599661044973545,
loss,validation_loss,1,0,5,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,5,4,,,,0.04313829210069445,
loss,validation_loss,1,0,5,4,,,,5.7137859889439175,
expert_frequency,max_expert_share,1,0,5,5,,,,0.04153723338293651,
loss,validation_loss,1,0,5,5,,,,5.714238999381898,
expert_frequency,max_expert_share,1,0,5,6,,,,0.04024445064484127,
loss,validation_loss,1,0,5,6,,,,5.714209359789652,
expert_frequency,max_expert_share,1,0,5,7,,,,0.038632901077097506,
loss,validation_loss,1,0,5,7,,,,5.713439729478624,
expert_frequency,max_expert_share,1,0,5,8,,,,0.03801908947172619,
loss,validation_loss,1,0,5,8,,,,5.713583476959713,
expert_frequency,max_expert_share,1,1500,5,1,,,,0.041693793402777776,
loss,validation_loss,1,1500,5,1,,,,1.5766268192775665,
expert_frequency,max_expert_share,1,1500,5,2,,,,0.03935701884920635,
loss,validation_loss,1,1500,5,2,,,,0.607465490462288,
expert_frequency,max_expert_share,1,1500,5,3,,,,0.037411644345238096,
loss,validation_loss,1,1500,5,3,,,,0.45623708622796194,
expert_frequency,max_expert_share,1,1500,5,4,,,,0.03613184368799603,
loss,validation_loss,1,1500,5,4,,,,0.4256865798480927,
expert_frequency,max_expert_share,1,1500,5,5,,,,0.035755363343253965,
loss,validation_loss,1,1500,5,5,,,,0.41382580522506957,
expert_frequency,max_expert_share,1,1500,5,6,,,,0.03611537388392857,
loss,validation_loss,1,1500,5,6,,,,0.4072239152968876,
expert_frequency,max_expert_share,1,1500,5,7,,,,0.036547464037698416,
loss,validation_loss,1,1500,5,7,,,,0.4102861001378014,
expert_frequency,max_expert_share,1,1500,5,8,,,,0.036464146205357144,
loss,validation_loss,1,1500,5,8,,,,0.41402919803346905,
expert_frequency,max_expert_share,1,0,6,1,,,,0.059667193700396824,
loss,validation_loss,1,0,6,1,,,,5.713876360938663,
expert_frequency,max_expert_share,1,0,6,2,,,,0.05020965091765873,
loss,validation_loss,1,0,6,2,,,,5.712627895294674,
expert_frequency,max_expert_share,1,0,6,3,,,,0.04599661044973545,
loss,validation_loss,1,0,6,3,,,,5.712684328593905,
expert_frequency,max_expert_share,1,0,6,4,,,,0.04313829210069445,
loss,validation_loss,1,0,6,4,,,,5.7137859889439175,
