metric_type,metric_name,seed,checkpoint_step,train_k,inference_k,train_k_b,inference_k_b,pair,value,extra
loss,validation_loss,1,500,1,2,,,,0.6664856566701617,
expert_frequency,max_expert_share,1,500,1,4,,,,0.1287876674107143,
loss,validation_loss,1,500,1,4,,,,1.123230252947126,
expert_frequency,max_expert_share,1,1000,1,1,,,,0.136796875,
loss,validation_loss,1,1000,1,1,,,,0.2212868355853217,
expert_frequency,max_expert_share,1,1000,1,2,,,,0.13046875,
loss,validation_loss,1,1000,1,2,,,,0.4319563148702894,
expert_frequency,max_expert_share,1,1000,1,4,,,,0.12964564732142858,
loss,validation_loss,1,1000,1,4,,,,0.8436445188522339,
expert_frequency,max_expert_share,1,2000,1,1,,,,0.14880580357142856,
loss,validation_loss,1,2000,1,1,,,,0.17127173364162446,
expert_frequency,max_expert_share,1,2000,1,2,,,,0.1337109375,
loss,validation_loss,1,2000,1,2,,,,0.285212778363909,
expert_frequency,max_expert_share,1,2000,1,4,,,,0.1292982700892857,
loss,validation_loss,1,2000,1,4,,,,0.5919140090261187,
expert_frequency,max_expert_share,1,4000,1,1,,,,0.1474888392857143,
loss,validation_loss,1,4000,1,1,,,,0.15679248537336077,
expert_frequency,max_expert_share,1,4000,1,2,,,,0.13295479910714286,
loss,validation_loss,1,4000,1,2,,,,0.21054760915892465,
expert_frequency,max_expert_share,1,4000,1,4,,,,0.1282310267857143,
loss,validation_loss,1,4000,1,4,,,,0.4094786788736071,
expert_frequency,max_expert_share,1,6000,1,1,,,,0.15265625,
loss,validation_loss,1,6000,1,1,,,,0.13802083943571364,
expert_frequency,max_expert_share,1,6000,1,2,,,,0.13351283482142856,
loss,validation_loss,1,6000,1,2,,,,0.1603225647551673,
expert_frequency,max_expert_share,1,6000,1,4,,,,0.12977260044642858,
loss,validation_loss,1,6000,1,4,,,,0.3270514326436179,
expert_frequency,max_expert_share,1,0,2,1,,,,0.170390625,
loss,validation_loss,1,0,2,1,,,,5.657110819135394,
expert_frequency,max_expert_share,1,0,2,2,,,,0.15183872767857143,
loss,validation_loss,1,0,2,2,,,,5.656564374651228,
expert_frequency,max_expert_share,1,0,2,4,,,,0.14341657366071428,
loss,validation_loss,1,0,2,4,,,,5.659373547690255,
expert_frequency,max_expert_share,1,250,2,1,,,,0.1523046875,
loss,validation_loss,1,250,2,1,,,,1.4444968720844813,
expert_frequency,max_expert_share,1,250,2,2,,,,0.13791294642857144,
loss,validation_loss,1,250,2,2,,,,0.714633925642286,
expert_frequency,max_expert_share,1,250,2,4,,,,0.13620954241071428,
loss,validation_loss,1,250,2,4,,,,0.9038641027041844,
expert_frequency,max_expert_share,1,500,2,1,,,,0.143828125,
loss,validation_loss,1,500,2,1,,,,0.971390255519322,
expert_frequency,max_expert_share,1,500,2,2,,,,0.14121372767857143,
loss,validation_loss,1,500,2,2,,,,0.3075041233641761,
expert_frequency,max_expert_share,1,500,2,4,,,,0.13594308035714286,
loss,validation_loss,1,500,2,4,,,,0.4665395208767482,
expert_frequency,max_expert_share,1,1000,2,1,,,,0.13910714285714285,
loss,validation_loss,1,1000,2,1,,,,0.8264532136917114,
expert_frequency,max_expert_share,1,1000,2,2,,,,0.13432477678571428,
loss,validation_loss,1,1000,2,2,,,,0.20122346920626505,
expert_frequency,max_expert_share,1,1000,2,4,,,,0.13336356026785715,
loss,validation_loss,1,1000,2,4,,,,0.3152507599762508,
expert_frequency,max_expert_share,1,2000,2,1,,,,0.14308035714285713,
loss,validation_loss,1,2000,2,1,,,,0.6092099346433367,
expert_frequency,max_expert_share,1,2000,2,2,,,,0.13687779017857143,
loss,validation_loss,1,2000,2,2,,,,0.15183343172073363,
expert_frequency,max_expert_share,1,2000,2,4,,,,0.13286411830357142,
loss,validation_loss,1,2000,2,4,,,,0.22563397467136384,
expert_frequency,max_expert_share,1,3000,2,1,,,,0.13459263392857143,
loss,validation_loss,1,3000,2,1,,,,0.5012084596497672,
expert_frequency,max_expert_share,1,3000,2,2,,,,0.13643136160714286,
loss,validation_loss,1,3000,2,2,,,,0.14646132843835014,
expert_frequency,max_expert_share,1,3000,2,4,,,,0.13319614955357142,
loss,validation_loss,1,3000,2,4,,,,0.17706764442580086,
expert_frequency,max_expert_share,1,0,4,1,,,,0.170390625,
loss,validation_loss,1,0,4,1,,,,5.657110819135394,
expert_frequency,max_expert_share,1,0,4,2,,,,0.15183872767857143,
loss,validation_loss,1,0,4,2,,,,5.656564374651228,
expert_frequency,max_expert_share,1,0,4,4,,,,0.14341657366071428,
loss,validation_loss,1,0,4,4,,,,5.659373547690255,
expert_frequency,max_expert_share,1,100,4,1,,,,0.17049107142857142,
loss,validation_loss,1,100,4,1,,,,2.743614728110177,
expert_frequency,max_expert_share,1,100,4,2,,,,0.16117745535714287,
loss,validation_loss,1,100,4,2,,,,2.402046559197562,
expert_frequency,max_expert_share,1,100,4,4,,,,0.14048688616071428,
loss,validation_loss,1,100,4,4,,,,2.201694772584098,
expert_frequency,max_expert_share,1,500,4,1,,,,0.15158482142857144,
loss,validation_loss,1,500,4,1,,,,2.0689562266213555,
expert_frequency,max_expert_share,1,500,4,2,,,,0.14241629464285716,
loss,validation_loss,1,500,4,2,,,,0.5866710271154131,
expert_frequency,max_expert_share,1,500,4,4,,,,0.13162667410714285,
loss,validation_loss,1,500,4,4,,,,0.2910670323882784,
expert_frequency,max_expert_share,1,1000,4,1,,,,0.14521763392857143,
loss,validation_loss,1,1000,4,1,,,,2.005837878499712,
expert_frequency,max_expert_share,1,1000,4,2,,,,0.1371177455357143,
loss,validation_loss,1,1000,4,2,,,,0.4437208131381444,
expert_frequency,max_expert_share,1,1000,4,4,,,,0.13482979910714285,
loss,validation_loss,1,1000,4,4,,,,0.20408976818834032,
expert_frequency,max_expert_share,1,1500,4,1,,,,0.1396484375,
loss,validation_loss,1,1500,4,1,,,,1.7122632353646414,
expert_frequency,max_expert_share,1,1500,4,2,,,,0.13551339285714287,
loss,validation_loss,1,1500,4,2,,,,0.3278723508971078,
expert_frequency,max_expert_share,1,1500,4,4,,,,0.13440848214285714,
loss,validation_loss,1,1500,4,4,,,,0.17479003914764948,
expert_frequency,max_expert_share,2,0,1,1,,,,0.18652901785714285,
loss,validation_loss,2,0,1,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,1,2,,,,0.16427176339285715,
loss,validation_loss,2,0,1,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,1,4,,,,0.14973911830357142,
loss,validation_loss,2,0,1,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,500,1,1,,,,0.1394419642857143,
loss,validation_loss,2,500,1,1,,,,0.3490393214566367,
expert_frequency,max_expert_share,2,500,1,2,,,,0.13390345982142857,
loss,validation_loss,2,500,1,2,,,,0.6211593249865941,
expert_frequency,max_expert_share,2,500,1,4,,,,0.12859654017857142,
loss,validation_loss,2,500,1,4,,,,1.0384478718893868,
expert_frequency,max_expert_share,2,1000,1,1,,,,0.13314174107142857,
loss,validation_loss,2,1000,1,1,,,,0.2316572984627315,
expert_frequency,max_expert_share,2,1000,1,2,,,,0.13083426339285714,
loss,validation_loss,2,1000,1,2,,,,0.39632375614983695,
expert_frequency,max_expert_share,2,1000,1,4,,,,0.13057198660714286,
loss,validation_loss,2,1000,1,4,,,,0.7858104981694902,
expert_frequency,max_expert_share,2,2000,1,1,,,,0.13765066964285713,
loss,validation_loss,2,2000,1,1,,,,0.17735893147332327,
expert_frequency,max_expert_share,2,2000,1,2,,,,0.12916573660714287,
loss,validation_loss,2,2000,1,2,,,,0.2985663892541613,
expert_frequency,max_expert_share,2,2000,1,4,,,,0.1303111049107143,
loss,validation_loss,2,2000,1,4,,,,0.6178372188976833,
expert_frequency,max_expert_share,2,4000,1,1,,,,0.14461495535714286,
loss,validation_loss,2,4000,1,1,,,,0.1672931401218687,
expert_frequency,max_expert_share,2,4000,1,2,,,,0.13345982142857143,
loss,validation_loss,2,4000,1,2,,,,0.23319918717656818,
expert_frequency,max_expert_share,2,4000,1,4,,,,0.12925362723214287,
loss,validation_loss,2,4000,1,4,,,,0.43418835043907167,
expert_frequency,max_expert_share,2,6000,1,1,,,,0.13921875,
loss,validation_loss,2,6000,1,1,,,,0.1453307741880417,
expert_frequency,max_expert_share,2,6000,1,2,,,,0.1284765625,
loss,validation_loss,2,6000,1,2,,,,0.1961989976678576,
expert_frequency,max_expert_share,2,6000,1,4,,,,0.13076590401785715,
loss,validation_loss,2,6000,1,4,,,,0.3399098467826843,
expert_frequency,max_expert_share,2,0,2,1,,,,0.18652901785714285,
loss,validation_loss,2,0,2,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,2,2,,,,0.16427176339285715,
loss,validation_loss,2,0,2,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,2,4,,,,0.14973911830357142,
loss,validation_loss,2,0,2,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,250,2,1,,,,0.16595424107142856,
loss,validation_loss,2,250,2,1,,,,1.2383366189684186,
expert_frequency,max_expert_share,2,250,2,2,,,,0.14619419642857143,
loss,validation_loss,2,250,2,2,,,,0.5807020124367305,
expert_frequency,max_expert_share,2,250,2,4,,,,0.136484375,
loss,validation_loss,2,250,2,4,,,,0.7636305144854955,
expert_frequency,max_expert_share,2,500,2,1,,,,0.1514341517857143,
loss,validation_loss,2,500,2,1,,,,0.9727985181127276,
expert_frequency,max_expert_share,2,500,2,2,,,,0.13415736607142856,
loss,validation_loss,2,500,2,2,,,,0.3112590898786272,
expert_frequency,max_expert_share,2,500,2,4,,,,0.13185267857142857,
loss,validation_loss,2,500,2,4,,,,0.4701386851923806,
expert_frequency,max_expert_share,2,1000,2,1,,,,0.15099888392857144,
loss,validation_loss,2,1000,2,1,,,,0.7689514837946211,
expert_frequency,max_expert_share,2,1000,2,2,,,,0.13821707589285714,
loss,validation_loss,2,1000,2,2,,,,0.24147093389715468,
expert_frequency,max_expert_share,2,1000,2,4,,,,0.13166434151785714,
loss,validation_loss,2,1000,2,4,,,,0.33937095727239336,
expert_frequency,max_expert_share,2,2000,2,1,,,,0.14823660714285714,
loss,validation_loss,2,2000,2,1,,,,0.47900813613619125,
expert_frequency,max_expert_share,2,2000,2,2,,,,0.1433984375,
loss,validation_loss,2,2000,2,2,,,,0.1621331172330039,
expert_frequency,max_expert_share,2,2000,2,4,,,,0.1343638392857143,
loss,validation_loss,2,2000,2,4,,,,0.20450415355818613,
expert_frequency,max_expert_share,2,3000,2,1,,,,0.14494419642857143,
loss,validation_loss,2,3000,2,1,,,,0.4840899307387216,
expert_frequency,max_expert_share,2,3000,2,2,,,,0.1353431919642857,
loss,validation_loss,2,3000,2,2,,,,0.14863431564399174,
expert_frequency,max_expert_share,2,3000,2,4,,,,0.13140904017857144,
loss,validation_loss,2,3000,2,4,,,,0.1788497848170144,
expert_frequency,max_expert_share,2,0,4,1,,,,0.18652901785714285,
loss,validation_loss,2,0,4,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,4,2,,,,0.16427176339285715,
loss,validation_loss,2,0,4,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,4,4,,,,0.14973911830357142,
loss,validation_loss,2,0,4,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,100,4,1,,,,0.1502734375,
loss,validation_loss,2,100,4,1,,,,2.6719048622676302,
expert_frequency,max_expert_share,2,100,4,2,,,,0.1382142857142857,
loss,validation_loss,2,100,4,2,,,,2.3777572686331614,
expert_frequency,max_expert_share,2,100,4,4,,,,0.1328404017857143,
loss,validation_loss,2,100,4,4,,,,2.2278442777906147,
expert_frequency,max_expert_share,2,500,4,1,,,,0.1464564732142857,
loss,validation_loss,2,500,4,1,,,,1.8643415444237845,
expert_frequency,max_expert_share,2,500,4,2,,,,0.13984654017857143,
loss,validation_loss,2,500,4,2,,,,0.5308072679383414,
expert_frequency,max_expert_share,2,500,4,4,,,,0.13120814732142858,
loss,validation_loss,2,500,4,4,,,,0.3000606790610722,
expert_frequency,max_expert_share,2,1000,4,1,,,,0.13984933035714286,
loss,validation_loss,2,1000,4,1,,,,1.6918807070595878,
expert_frequency,max_expert_share,2,1000,4,2,,,,0.13585379464285716,
loss,validation_loss,2,1000,4,2,,,,0.4105727595942361,
expert_frequency,max_expert_share,2,1000,4,4,,,,0.1362890625,
loss,validation_loss,2,1000,4,4,,,,0.21141190222331455,
expert_frequency,max_expert_share,2,1500,4,1,,,,0.14357142857142857,
loss,validation_loss,2,1500,4,1,,,,1.5726120458330426,
expert_frequency,max_expert_share,2,1500,4,2,,,,0.13368024553571428,
loss,validation_loss,2,1500,4,2,,,,0.30130763360432217,
expert_frequency,max_expert_share,2,1500,4,4,,,,0.1345884486607143,
loss,validation_loss,2,1500,4,4,,,,0.1733685347012111,
expert_frequency,max_expert_share,3,0,1,1,,,,0.16694196428571428,
loss,validation_loss,3,0,1,1,,,,5.604748725891113,
expert_frequency,max_expert_share,3,0,1,2,,,,0.15580636160714287,
loss,validation_loss,3,0,1,2,,,,5.60741752079555,
expert_frequency,max_expert_share,3,0,1,4,,,,0.14609095982142858,
loss,validation_loss,3,0,1,4,,,,5.606458124433245,
expert_frequency,max_expert_share,3,500,1,1,,,,0.13185825892857142,
loss,validation_loss,3,500,1,1,,,,0.4139031648635864,
expert_frequency,max_expert_share,3,500,1,2,,,,0.129375,
loss,validation_loss,3,500,1,2,,,,0.7200151991844177,
expert_frequency,max_expert_share,3,500,1,4,,,,0.13256417410714286,
loss,validation_loss,3,500,1,4,,,,1.0743371534347534,
expert_frequency,max_expert_share,3,1000,1,1,,,,0.13501674107142858,
loss,validation_loss,3,1000,1,1,,,,0.21823659445558274,
expert_frequency,max_expert_share,3,1000,1,2,,,,0.1303515625,
loss,validation_loss,3,1000,1,2,,,,0.40360512375831603,
expert_frequency,max_expert_share,3,1000,1,4,,,,0.13215262276785714,
loss,validation_loss,3,1000,1,4,,,,0.7900756437437875,
expert_frequency,max_expert_share,3,2000,1,1,,,,0.13384486607142856,
loss,validation_loss,3,2000,1,1,,,,0.1679733921800341,
expert_frequency,max_expert_share,3,2000,1,2,,,,0.12928850446428572,
loss,validation_loss,3,2000,1,2,,,,0.2629973615918841,
expert_frequency,max_expert_share,3,2000,1,4,,,,0.13116768973214285,
loss,validation_loss,3,2000,1,4,,,,0.5373170336655207,
expert_frequency,max_expert_share,3,4000,1,1,,,,0.13892299107142858,
loss,validation_loss,3,4000,1,1,,,,0.14937919437885283,
expert_frequency,max_expert_share,3,4000,1,2,,,,0.13451171875,
loss,validation_loss,3,4000,1,2,,,,0.2088236473287855,
expert_frequency,max_expert_share,3,4000,1,4,,,,0.12872628348214285,
loss,validation_loss,3,4000,1,4,,,,0.3741986589772361,
expert_frequency,max_expert_share,3,6000,1,1,,,,0.1448939732142857,
loss,validation_loss,3,6000,1,1,,,,0.14147323259285519,
expert_frequency,max_expert_share,3,6000,1,2,,,,0.13248604910714284,
loss,validation_loss,3,6000,1,2,,,,0.17067135972636086,
expert_frequency,max_expert_share,3,6000,1,4,,,,0.12686244419642856,
loss,validation_loss,3,6000,1,4,,,,0.30524255446025306,
expert_frequency,max_expert_share,3,0,2,1,,,,0.16694196428571428,
loss,validation_loss,3,0,2,1,,,,5.604748725891113,
expert_frequency,max_expert_share,3,0,2,2,,,,0.15580636160714287,
loss,validation_loss,3,0,2,2,,,,5.60741752079555,
expert_frequency,max_expert_share,3,0,2,4,,,,0.14609095982142858,
loss,validation_loss,3,0,2,4,,,,5.606458124433245,
expert_frequency,max_expert_share,3,250,2,1,,,,0.1391796875,
loss,validation_loss,3,250,2,1,,,,1.413324715750558,
expert_frequency,max_expert_share,3,250,2,2,,,,0.1340234375,
loss,validation_loss,3,250,2,2,,,,0.601748069013868,
expert_frequency,max_expert_share,3,250,2,4,,,,0.13297572544642858,
loss,validation_loss,3,250,2,4,,,,0.8117275871549334,
expert_frequency,max_expert_share,3,500,2,1,,,,0.1387109375,
loss,validation_loss,3,500,2,1,,,,1.107784800188882,
expert_frequency,max_expert_share,3,500,2,2,,,,0.13131138392857142,
loss,validation_loss,3,500,2,2,,,,0.3450602789436068,
expert_frequency,max_expert_share,3,500,2,4,,,,0.13169363839285714,
loss,validation_loss,3,500,2,4,,,,0.5400782954692841,
expert_frequency,max_expert_share,3,1000,2,1,,,,0.13492745535714284,
loss,validation_loss,3,1000,2,1,,,,0.7172078388077873,
expert_frequency,max_expert_share,3,1000,2,2,,,,0.13054966517857142,
loss,validation_loss,3,1000,2,2,,,,0.1960852393933705,
expert_frequency,max_expert_share,3,1000,2,4,,,,0.13660993303571428,
loss,validation_loss,3,1000,2,4,,,,0.28323240160942076,
expert_frequency,max_expert_share,3,2000,2,1,,,,0.13797433035714285,
loss,validation_loss,3,2000,2,1,,,,0.5691266712120601,
expert_frequency,max_expert_share,3,2000,2,2,,,,0.13356584821428572,
loss,validation_loss,3,2000,2,2,,,,0.1614296085493905,
expert_frequency,max_expert_share,3,2000,2,4,,,,0.13488978794642856,
loss,validation_loss,3,2000,2,4,,,,0.20433067636830465,
expert_frequency,max_expert_share,3,3000,2,1,,,,0.13741629464285715,
loss,validation_loss,3,3000,2,1,,,,0.4218435714926038,
expert_frequency,max_expert_share,3,3000,2,2,,,,0.13693359375,
loss,validation_loss,3,3000,2,2,,,,0.1461112779378891,
expert_frequency,max_expert_share,3,3000,2,4,,,,0.13384068080357142,
loss,validation_loss,3,3000,2,4,,,,0.16519801906176976,
expert_frequency,max_expert_share,3,0,4,1,,,,0.16694196428571428,
loss,validation_loss,3,0,4,1,,,,5.604748725891113,
expert_frequency,max_expert_share,3,0,4,2,,,,0.15580636160714287,
loss,validation_loss,3,0,4,2,,,,5.60741752079555,
expert_frequency,max_expert_share,3,0,4,4,,,,0.14609095982142858,
loss,validation_loss,3,0,4,4,,,,5.606458124433245,
expert_frequency,max_expert_share,3,100,4,1,,,,0.15372767857142858,
loss,validation_loss,3,100,4,1,,,,2.6426313754490445,
expert_frequency,max_expert_share,3,100,4,2,,,,0.138515625,
loss,validation_loss,3,100,4,2,,,,2.3215362644195556,
expert_frequency,max_expert_share,3,100,4,4,,,,0.13272181919642856,
loss,validation_loss,3,100,4,4,,,,2.16762830053057,
expert_frequency,max_expert_share,3,500,4,1,,,,0.14006696428571427,
loss,validation_loss,3,500,4,1,,,,1.9650041464396886,
expert_frequency,max_expert_share,3,500,4,2,,,,0.13301618303571427,
loss,validation_loss,3,500,4,2,,,,0.6689570619378771,
expert_frequency,max_expert_share,3,500,4,4,,,,0.13115931919642856,
loss,validation_loss,3,500,4,4,,,,0.3435763094254902,
expert_frequency,max_expert_share,3,1000,4,1,,,,0.13506138392857142,
loss,validation_loss,3,1000,4,1,,,,1.6103215544564384,
expert_frequency,max_expert_share,3,1000,4,2,,,,0.12810546875,
loss,validation_loss,3,1000,4,2,,,,0.3276446279457637,
expert_frequency,max_expert_share,3,1000,4,4,,,,0.13549525669642856,
loss,validation_loss,3,1000,4,4,,,,0.18272936727319444,
expert_frequency,max_expert_share,3,1500,4,1,,,,0.1309263392857143,
loss,validation_loss,3,1500,4,1,,,,1.6702726990836008,
expert_frequency,max_expert_share,3,1500,4,2,,,,0.13196986607142858,
loss,validation_loss,3,1500,4,2,,,,0.2838818737438747,
expert_frequency,max_expert_share,3,1500,4,4,,,,0.13560407366071428,
loss,validation_loss,3,1500,4,4,,,,0.1553828947033201,
expert_frequency,max_expert_share,4,0,1,1,,,,0.18651785714285715,
loss,validation_loss,4,0,1,1,,,,5.662273644038609,
expert_frequency,max_expert_share,4,0,1,2,,,,0.15806082589285714,
loss,validation_loss,4,0,1,2,,,,5.661867645808629,
expert_frequency,max_expert_share,4,0,1,4,,,,0.14109375,
loss,validation_loss,4,0,1,4,,,,5.659200916290283,
expert_frequency,max_expert_share,4,500,1,1,,,,0.14479352678571428,
loss,validation_loss,4,500,1,1,,,,0.3621312646354948,
expert_frequency,max_expert_share,4,500,1,2,,,,0.13591238839285713,
loss,validation_loss,4,500,1,2,,,,0.6873551130294799,
expert_frequency,max_expert_share,4,500,1,4,,,,0.13548828125,
loss,validation_loss,4,500,1,4,,,,1.106680202484131,
expert_frequency,max_expert_share,4,1000,1,1,,,,0.1473828125,
loss,validation_loss,4,1000,1,1,,,,0.2529616957902908,
expert_frequency,max_expert_share,4,1000,1,2,,,,0.13093191964285714,
loss,validation_loss,4,1000,1,2,,,,0.48270441089357646,
