metric_type,metric_name,seed,checkpoint_step,train_k,inference_k,train_k_b,inference_k_b,pair,value,extra
expert_frequency,max_expert_share,1,1000,1,4,,,,0.12964564732142858,
loss,validation_loss,1,1000,1,4,,,,0.8436445188522339,
expert_frequency,max_expert_share,1,1500,1,1,,,,0.14262834821428572,
loss,validation_loss,1,1500,1,1,,,,0.18128845248903547,
expert_frequency,max_expert_share,1,1500,1,2,,,,0.13433872767857144,
loss,validation_loss,1,1500,1,2,,,,0.31213030781064716,
expert_frequency,max_expert_share,1,1500,1,4,,,,0.13039760044642856,
loss,validation_loss,1,1500,1,4,,,,0.6697376019614083,
expert_frequency,max_expert_share,1,0,2,1,,,,0.170390625,
loss,validation_loss,1,0,2,1,,,,5.657110819135394,
expert_frequency,max_expert_share,1,0,2,2,,,,0.15183872767857143,
loss,validation_loss,1,0,2,2,,,,5.656564374651228,
expert_frequency,max_expert_share,1,0,2,4,,,,0.14341657366071428,
loss,validation_loss,1,0,2,4,,,,5.659373547690255,
expert_frequency,max_expert_share,1,100,2,1,,,,0.15902901785714285,
loss,validation_loss,1,100,2,1,,,,2.549204559326172,
expert_frequency,max_expert_share,1,100,2,2,,,,0.1439174107142857,
loss,validation_loss,1,100,2,2,,,,2.2731305388041907,
expert_frequency,max_expert_share,1,100,2,4,,,,0.1379966517857143,
loss,validation_loss,1,100,2,4,,,,2.146850322995867,
expert_frequency,max_expert_share,1,500,2,1,,,,0.143828125,
loss,validation_loss,1,500,2,1,,,,0.971390255519322,
expert_frequency,max_expert_share,1,500,2,2,,,,0.14121372767857143,
loss,validation_loss,1,500,2,2,,,,0.3075041233641761,
expert_frequency,max_expert_share,1,500,2,4,,,,0.13594308035714286,
loss,validation_loss,1,500,2,4,,,,0.4665395208767482,
expert_frequency,max_expert_share,1,1000,2,1,,,,0.13910714285714285,
loss,validation_loss,1,1000,2,1,,,,0.8264532136917114,
expert_frequency,max_expert_share,1,1000,2,2,,,,0.13432477678571428,
loss,validation_loss,1,1000,2,2,,,,0.20122346920626505,
expert_frequency,max_expert_share,1,1000,2,4,,,,0.13336356026785715,
loss,validation_loss,1,1000,2,4,,,,0.3152507599762508,
expert_frequency,max_expert_share,1,1500,2,1,,,,0.14235491071428572,
loss,validation_loss,1,1500,2,1,,,,0.6835658516202654,
expert_frequency,max_expert_share,1,1500,2,2,,,,0.13422712053571428,
loss,validation_loss,1,1500,2,2,,,,0.1812745144537517,
expert_frequency,max_expert_share,1,1500,2,4,,,,0.13164620535714286,
loss,validation_loss,1,1500,2,4,,,,0.24661319919994898,
expert_frequency,max_expert_share,1,0,4,1,,,,0.170390625,
loss,validation_loss,1,0,4,1,,,,5.657110819135394,
expert_frequency,max_expert_share,1,0,4,2,,,,0.15183872767857143,
loss,validation_loss,1,0,4,2,,,,5.656564374651228,
expert_frequency,max_expert_share,1,0,4,4,,,,0.14341657366071428,
loss,validation_loss,1,0,4,4,,,,5.659373547690255,
expert_frequency,max_expert_share,1,100,4,1,,,,0.17049107142857142,
loss,validation_loss,1,100,4,1,,,,2.743614728110177,
expert_frequency,max_expert_share,1,100,4,2,,,,0.16117745535714287,
loss,validation_loss,1,100,4,2,,,,2.402046559197562,
expert_frequency,max_expert_share,1,100,4,4,,,,0.14048688616071428,
loss,validation_loss,1,100,4,4,,,,2.201694772584098,
expert_frequency,max_expert_share,1,500,4,1,,,,0.15158482142857144,
loss,validation_loss,1,500,4,1,,,,2.0689562266213555,
expert_frequency,max_expert_share,1,500,4,2,,,,0.14241629464285716,
loss,validation_loss,1,500,4,2,,,,0.5866710271154131,
expert_frequency,max_expert_share,1,500,4,4,,,,0.13162667410714285,
loss,validation_loss,1,500,4,4,,,,0.2910670323882784,
expert_frequency,max_expert_share,1,1000,4,1,,,,0.14521763392857143,
loss,validation_loss,1,1000,4,1,,,,2.005837878499712,
expert_frequency,max_expert_share,1,1000,4,2,,,,0.1371177455357143,
loss,validation_loss,1,1000,4,2,,,,0.4437208131381444,
expert_frequency,max_expert_share,1,1000,4,4,,,,0.13482979910714285,
loss,validation_loss,1,1000,4,4,,,,0.20408976818834032,
expert_frequency,max_expert_share,1,1500,4,1,,,,0.1396484375,
loss,validation_loss,1,1500,4,1,,,,1.7122632353646414,
expert_frequency,max_expert_share,1,1500,4,2,,,,0.13551339285714287,
loss,validation_loss,1,1500,4,2,,,,0.3278723508971078,
expert_frequency,max_expert_share,1,1500,4,4,,,,0.13440848214285714,
loss,validation_loss,1,1500,4,4,,,,0.17479003914764948,
expert_frequency,max_expert_share,2,0,1,1,,,,0.18652901785714285,
loss,validation_loss,2,0,1,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,1,2,,,,0.16427176339285715,
loss,validation_loss,2,0,1,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,1,4,,,,0.14973911830357142,
loss,validation_loss,2,0,1,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,100,1,1,,,,0.144765625,
loss,validation_loss,2,100,1,1,,,,2.335762608391898,
expert_frequency,max_expert_share,2,100,1,2,,,,0.13835658482142857,
loss,validation_loss,2,100,1,2,,,,2.2052674647739954,
expert_frequency,max_expert_share,2,100,1,4,,,,0.13438895089285716,
loss,validation_loss,2,100,1,4,,,,2.248697290420532,
expert_frequency,max_expert_share,2,500,1,1,,,,0.1394419642857143,
loss,validation_loss,2,500,1,1,,,,0.3490393214566367,
expert_frequency,max_expert_share,2,500,1,2,,,,0.13390345982142857,
loss,validation_loss,2,500,1,2,,,,0.6211593249865941,
expert_frequency,max_expert_share,2,500,1,4,,,,0.12859654017857142,
loss,validation_loss,2,500,1,4,,,,1.0384478718893868,
expert_frequency,max_expert_share,2,1000,1,1,,,,0.13314174107142857,
loss,validation_loss,2,1000,1,1,,,,0.2316572984627315,
expert_frequency,max_expert_share,2,1000,1,2,,,,0.13083426339285714,
loss,validation_loss,2,1000,1,2,,,,0.39632375614983695,
expert_frequency,max_expert_share,2,1000,1,4,,,,0.13057198660714286,
loss,validation_loss,2,1000,1,4,,,,0.7858104981694902,
expert_frequency,max_expert_share,2,1500,1,1,,,,0.1455747767857143,
loss,validation_loss,2,1500,1,1,,,,0.19726054676941462,
expert_frequency,max_expert_share,2,1500,1,2,,,,0.13484654017857142,
loss,validation_loss,2,1500,1,2,,,,0.31930127356733595,
expert_frequency,max_expert_share,2,1500,1,4,,,,0.13125279017857142,
loss,validation_loss,2,1500,1,4,,,,0.692916259765625,
expert_frequency,max_expert_share,2,0,2,1,,,,0.18652901785714285,
loss,validation_loss,2,0,2,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,2,2,,,,0.16427176339285715,
loss,validation_loss,2,0,2,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,2,4,,,,0.14973911830357142,
loss,validation_loss,2,0,2,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,100,2,1,,,,0.16210379464285715,
loss,validation_loss,2,100,2,1,,,,2.5356145341055734,
expert_frequency,max_expert_share,2,100,2,2,,,,0.14844308035714285,
loss,validation_loss,2,100,2,2,,,,2.2419874218532017,
expert_frequency,max_expert_share,2,100,2,4,,,,0.13904715401785714,
loss,validation_loss,2,100,2,4,,,,2.153375772067479,
expert_frequency,max_expert_share,2,500,2,1,,,,0.1514341517857143,
loss,validation_loss,2,500,2,1,,,,0.9727985181127276,
expert_frequency,max_expert_share,2,500,2,2,,,,0.13415736607142856,
loss,validation_loss,2,500,2,2,,,,0.3112590898786272,
expert_frequency,max_expert_share,2,500,2,4,,,,0.13185267857142857,
loss,validation_loss,2,500,2,4,,,,0.4701386851923806,
expert_frequency,max_expert_share,2,1000,2,1,,,,0.15099888392857144,
loss,validation_loss,2,1000,2,1,,,,0.7689514837946211,
expert_frequency,max_expert_share,2,1000,2,2,,,,0.13821707589285714,
loss,validation_loss,2,1000,2,2,,,,0.24147093389715468,
expert_frequency,max_expert_share,2,1000,2,4,,,,0.13166434151785714,
loss,validation_loss,2,1000,2,4,,,,0.33937095727239336,
expert_frequency,max_expert_share,2,1500,2,1,,,,0.1486830357142857,
loss,validation_loss,2,1500,2,1,,,,0.5210693960530417,
expert_frequency,max_expert_share,2,1500,2,2,,,,0.1397767857142857,
loss,validation_loss,2,1500,2,2,,,,0.17454965991633278,
expert_frequency,max_expert_share,2,1500,2,4,,,,0.13015625,
loss,validation_loss,2,1500,2,4,,,,0.237702083502497,
expert_frequency,max_expert_share,2,0,4,1,,,,0.18652901785714285,
loss,validation_loss,2,0,4,1,,,,5.745553250994001,
expert_frequency,max_expert_share,2,0,4,2,,,,0.16427176339285715,
loss,validation_loss,2,0,4,2,,,,5.747773606436593,
expert_frequency,max_expert_share,2,0,4,4,,,,0.14973911830357142,
loss,validation_loss,2,0,4,4,,,,5.748861806052072,
expert_frequency,max_expert_share,2,100,4,1,,,,0.1502734375,
loss,validation_loss,2,100,4,1,,,,2.6719048622676302,
expert_frequency,max_expert_share,2,100,4,2,,,,0.1382142857142857,
loss,validation_loss,2,100,4,2,,,,2.3777572686331614,
expert_frequency,max_expert_share,2,100,4,4,,,,0.1328404017857143,
loss,validation_loss,2,100,4,4,,,,2.2278442777906147,
expert_frequency,max_expert_share,2,500,4,1,,,,0.1464564732142857,
loss,validation_loss,2,500,4,1,,,,1.8643415444237845,
expert_frequency,max_expert_share,2,500,4,2,,,,0.13984654017857143,
loss,validation_loss,2,500,4,2,,,,0.5308072679383414,
expert_frequency,max_expert_share,2,500,4,4,,,,0.13120814732142858,
loss,validation_loss,2,500,4,4,,,,0.3000606790610722,
expert_frequency,max_expert_share,2,1000,4,1,,,,0.13984933035714286,
loss,validation_loss,2,1000,4,1,,,,1.6918807070595878,
expert_frequency,max_expert_share,2,1000,4,2,,,,0.13585379464285716,
loss,validation_loss,2,1000,4,2,,,,0.4105727595942361,
expert_frequency,max_expert_share,2,1000,4,4,,,,0.1362890625,
loss,validation_loss,2,1000,4,4,,,,0.21141190222331455,
expert_frequency,max_expert_share,2,1500,4,1,,,,0.14357142857142857,
loss,validation_loss,2,1500,4,1,,,,1.5726120458330426,
expert_frequency,max_expert_share,2,1500,4,2,,,,0.13368024553571428,
loss,validation_loss,2,1500,4,2,,,,0.30130763360432217,
expert_frequency,max_expert_share,2,1500,4,4,,,,0.1345884486607143,
loss,validation_loss,2,1500,4,4,,,,0.1733685347012111,
logit_cutoff_sanity,top1_agreement,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,1,2,,4,2-4,0.9900457698079081,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,1,2,,4,2-4,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,2,2,,4,2-4,0.9900457698079081,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,2,2,,4,2-4,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,4,2,,4,2-4,0.9900457698079081,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,4,2,,4,2-4,0.6666666666666666,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,0,1,1,,2,1-2,0.9280580357142857,
same_weight_infer_path,nestedness,0,0,1,1,,2,1-2,0.9896707589285715,
same_weight_infer_path,spearman,0,0,1,1,,2,1-2,0.9782432317733765,
same_weight_infer_path,top1_agreement,0,0,1,1,,4,1-4,0.9128404017857142,
same_weight_infer_path,nestedness,0,0,1,1,,4,1-4,0.9997991071428571,
same_weight_infer_path,spearman,0,0,1,1,,4,1-4,0.9720042943954468,
same_weight_infer_path,top1_agreement,0,0,1,2,,4,2-4,0.9515457589285714,
same_weight_infer_path,nestedness,0,0,1,2,,4,2-4,0.9998158482142857,
same_weight_infer_path,spearman,0,0,1,2,,4,2-4,0.9866549968719482,
same_weight_infer_path,coactivation_cosine,0,0,1,2,,4,2-4,0.9893782983671797,
same_weight_infer_path,top_pair_overlap,0,0,1,2,,4,2-4,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,0,2,1,,2,1-2,0.9280580357142857,
same_weight_infer_path,nestedness,0,0,2,1,,2,1-2,0.9896707589285715,
same_weight_infer_path,spearman,0,0,2,1,,2,1-2,0.9782432317733765,
same_weight_infer_path,top1_agreement,0,0,2,1,,4,1-4,0.9128404017857142,
same_weight_infer_path,nestedness,0,0,2,1,,4,1-4,0.9997991071428571,
same_weight_infer_path,spearman,0,0,2,1,,4,1-4,0.9720042943954468,
same_weight_infer_path,top1_agreement,0,0,2,2,,4,2-4,0.9515457589285714,
same_weight_infer_path,nestedness,0,0,2,2,,4,2-4,0.9998158482142857,
same_weight_infer_path,spearman,0,0,2,2,,4,2-4,0.9866549968719482,
same_weight_infer_path,coactivation_cosine,0,0,2,2,,4,2-4,0.9893782983671797,
same_weight_infer_path,top_pair_overlap,0,0,2,2,,4,2-4,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,0,4,1,,2,1-2,0.9280580357142857,
same_weight_infer_path,nestedness,0,0,4,1,,2,1-2,0.9896707589285715,
same_weight_infer_path,spearman,0,0,4,1,,2,1-2,0.9782432317733765,
same_weight_infer_path,top1_agreement,0,0,4,1,,4,1-4,0.9128404017857142,
same_weight_infer_path,nestedness,0,0,4,1,,4,1-4,0.9997991071428571,
same_weight_infer_path,spearman,0,0,4,1,,4,1-4,0.9720042943954468,
same_weight_infer_path,top1_agreement,0,0,4,2,,4,2-4,0.9515457589285714,
same_weight_infer_path,nestedness,0,0,4,2,,4,2-4,0.9998158482142857,
same_weight_infer_path,spearman,0,0,4,2,,4,2-4,0.9866549968719482,
same_weight_infer_path,coactivation_cosine,0,0,4,2,,4,2-4,0.9893782983671797,
same_weight_infer_path,top_pair_overlap,0,0,4,2,,4,2-4,0.6666666666666666,
matched_train_k_pair,top1_agreement,0,0,1,1,2,2,1-2,0.9280580357142857,
step0_matched_path,top1_agreement,0,0,1,1,2,2,1-2,0.9280580357142857,
matched_train_k_pair,nestedness,0,0,1,1,2,2,1-2,0.9896707589285715,
step0_matched_path,nestedness,0,0,1,1,2,2,1-2,0.9896707589285715,
matched_train_k_pair,spearman,0,0,1,1,2,2,1-2,0.9782432317733765,
step0_matched_path,spearman,0,0,1,1,2,2,1-2,0.9782432317733765,
matched_train_k_pair,top1_agreement,0,0,1,1,4,4,1-4,0.9128404017857142,
step0_matched_path,top1_agreement,0,0,1,1,4,4,1-4,0.9128404017857142,
matched_train_k_pair,nestedness,0,0,1,1,4,4,1-4,0.9997991071428571,
step0_matched_path,nestedness,0,0,1,1,4,4,1-4,0.9997991071428571,
matched_train_k_pair,spearman,0,0,1,1,4,4,1-4,0.9720042943954468,
step0_matched_path,spearman,0,0,1,1,4,4,1-4,0.9720042943954468,
matched_train_k_pair,top1_agreement,0,0,2,2,4,4,2-4,0.9515457589285714,
step0_matched_path,top1_agreement,0,0,2,2,4,4,2-4,0.9515457589285714,
matched_train_k_pair,nestedness,0,0,2,2,4,4,2-4,0.9998158482142857,
step0_matched_path,nestedness,0,0,2,2,4,4,2-4,0.9998158482142857,
matched_train_k_pair,spearman,0,0,2,2,4,4,2-4,0.9866549968719482,
step0_matched_path,spearman,0,0,2,2,4,4,2-4,0.9866549968719482,
matched_train_k_pair,coactivation_cosine,0,0,2,2,4,4,2-4,0.9893782983671797,
step0_matched_path,coactivation_cosine,0,0,2,2,4,4,2-4,0.9893782983671797,
matched_train_k_pair,top_pair_overlap,0,0,2,2,4,4,2-4,0.6666666666666666,
step0_matched_path,top_pair_overlap,0,0,2,2,4,4,2-4,0.6666666666666666,
step0_same_w0_same_infer,top1_agreement,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,spearman,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,spearman,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,spearman,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,spearman,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,4,2,4,1-2,1.0,
