task_id,task_name,train_k,inference_k,matched_loss,observed_loss,delta_loss,seed_values,num_seeds
0,general_ko,6,2,0.4136283790382246,0.6682015725204514,0.25457319348222673,0.356403;0.330641;0.173553;0.331340;0.223702;0.157484;0.202090;0.261372,8
0,general_ko,6,3,0.4136283790382246,0.49447433914368355,0.08084596010545889,0.104298;0.118784;0.054147;0.065460;0.107922;0.036088;0.080453;0.079615,8
0,general_ko,6,4,0.4136283790382246,0.44208169200768077,0.028453312969456107,0.018172;0.041101;0.028071;0.029437;0.040489;0.004112;0.034122;0.032122,8
0,general_ko,6,5,0.4136283790382246,0.4243256146502164,0.010697235611991741,0.007870;0.016062;0.009064;0.009656;0.015792;0.006371;0.013888;0.006875,8
0,general_ko,6,6,0.4136283790382246,0.4136283790382246,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
0,general_ko,6,7,0.4136283790382246,0.4075029178832968,-0.006125461154927812,0.000139;-0.005184;-0.005717;-0.014510;-0.005246;-0.004962;-0.007695;-0.005829,8
0,general_ko,6,8,0.4136283790382246,0.40704346184308327,-0.006584917195141329,0.008465;-0.012716;-0.004674;-0.011755;-0.005710;-0.003578;-0.016342;-0.006369,8
0,general_ko,7,1,0.39253383569626343,1.7162743999312322,1.3237405642349687,1.225901;1.324272;1.351218;1.623378;1.213351;1.447568;1.178398;1.225838,8
0,general_ko,7,2,0.39253383569626343,0.6640978853425219,0.27156404964625835,0.272308;0.263522;0.316422;0.338599;0.265423;0.326700;0.185274;0.204263,8
0,general_ko,7,3,0.39253383569626343,0.4964911968757709,0.10395736117950743,0.111299;0.106823;0.082881;0.154305;0.128562;0.079784;0.073481;0.094524,8
0,general_ko,7,4,0.39253383569626343,0.43742096160228056,0.04488712590601709,0.034154;0.050449;0.030996;0.064805;0.062343;0.026825;0.056169;0.033356,8
0,general_ko,7,5,0.39253383569626343,0.40987504263305,0.01734120693678657,0.016522;0.020819;0.014982;0.024340;0.031055;0.002221;0.019447;0.009342,8
0,general_ko,7,6,0.39253383569626343,0.398919943978803,0.0063861082825395765,-0.000413;0.004235;0.006963;0.012610;0.009877;0.002599;0.012743;0.002476,8
0,general_ko,7,7,0.39253383569626343,0.39253383569626343,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
0,general_ko,7,8,0.39253383569626343,0.39008552953600883,-0.0024483061602545986,-0.000678;-0.007151;-0.002510;-0.004745;-0.004662;0.002516;0.001020;-0.003377,8
0,general_ko,8,1,0.4096011278323001,1.8743540487355657,1.4647529209032655,1.527647;1.524794;1.498522;1.496219;1.460794;1.391565;1.485896;1.332586,8
0,general_ko,8,2,0.4096011278323001,0.7143653976317081,0.30476426979940796,0.302342;0.310126;0.321108;0.289524;0.273985;0.253151;0.333277;0.354601,8
0,general_ko,8,3,0.4096011278323001,0.5309541414284872,0.12135301359618703,0.160917;0.116393;0.102142;0.110104;0.111893;0.101635;0.158617;0.109123,8
0,general_ko,8,4,0.4096011278323001,0.46241320581692785,0.052812077984627746,0.039867;0.064342;0.039486;0.050485;0.047371;0.026133;0.097682;0.057131,8
0,general_ko,8,5,0.4096011278323001,0.4374135356499917,0.027812407817691565,0.016955;0.038431;0.010717;0.032045;0.033252;0.016610;0.046804;0.027685,8
0,general_ko,8,6,0.4096011278323001,0.4267477350206011,0.017146607188300952,0.009479;0.021084;0.008081;0.022020;0.026777;0.004013;0.032469;0.013250,8
0,general_ko,8,7,0.4096011278323001,0.41472257399517626,0.005121446162876152,0.003663;0.002714;0.001158;0.006945;0.009149;0.003605;0.007448;0.006288,8
0,general_ko,8,8,0.4096011278323001,0.4096011278323001,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,1,1,0.4576525756985777,0.4576525756985777,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,1,2,0.4576525756985777,0.45420646093164885,-0.0034461147669288816,0.032885;0.022783;-0.015814;-0.043075;0.010874;-0.001847;-0.018533;-0.014841,8
1,general_en,1,3,0.4576525756985777,0.4917140420422786,0.0340614663437009,0.046737;0.088273;0.001329;-0.013639;0.049376;0.018962;0.050271;0.031182,8
1,general_en,1,4,0.4576525756985777,0.5327756650124987,0.07512308931392102,0.120530;0.125229;0.053714;0.007997;0.106038;0.037223;0.106094;0.044160,8
1,general_en,1,5,0.4576525756985777,0.5708406187800897,0.11318804308151206,0.139045;0.157624;0.100942;0.046364;0.136396;0.058565;0.171083;0.095485,8
1,general_en,1,6,0.4576525756985777,0.6166326795808142,0.15898010388223663,0.163069;0.205993;0.168573;0.089515;0.169187;0.094372;0.235781;0.145352,8
1,general_en,1,7,0.4576525756985777,0.6561549192087519,0.1985023435101741,0.204771;0.236404;0.239375;0.137329;0.187633;0.125894;0.268894;0.187718,8
1,general_en,1,8,0.4576525756985777,0.6943115372624662,0.23665896156388855,0.241802;0.279071;0.295867;0.179539;0.214360;0.155235;0.314687;0.212710,8
1,general_en,2,1,0.44157577254292035,0.7353889072934787,0.29381313475055826,0.277917;0.331239;0.197922;0.235121;0.321062;0.276680;0.261688;0.448877,8
1,general_en,2,2,0.44157577254292035,0.44157577254292035,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,2,3,0.44157577254292035,0.4227995602931413,-0.018776212249779038,-0.020689;-0.029088;0.007554;-0.012924;0.026340;-0.027253;-0.023600;-0.070549,8
1,general_en,2,4,0.44157577254292035,0.43470304273068905,-0.006872729812231332,-0.022648;-0.008317;0.042647;0.010396;0.024952;-0.025605;-0.009582;-0.066826,8
1,general_en,2,5,0.44157577254292035,0.4578594783217542,0.016283705778833903,0.004709;0.020745;0.089982;0.031021;0.041388;-0.005205;0.007576;-0.059945,8
1,general_en,2,6,0.44157577254292035,0.4961147153646582,0.05453894282173781,0.047245;0.067454;0.150494;0.052958;0.082562;0.010200;0.047386;-0.021987,8
1,general_en,2,7,0.44157577254292035,0.538754269791146,0.09717849724822575,0.090895;0.112463;0.191987;0.088549;0.140822;0.038445;0.088038;0.026229,8
1,general_en,2,8,0.44157577254292035,0.5860372436129384,0.14446147107001808,0.143348;0.157779;0.248378;0.124892;0.189139;0.085507;0.134656;0.071993,8
1,general_en,3,1,0.4250779745893346,1.0032535984905229,0.5781756239011884,0.553436;0.617938;0.400745;0.594341;0.564768;0.615077;0.651250;0.627849,8
1,general_en,3,2,0.4250779745893346,0.47722637011773056,0.05214839552839598,0.045221;0.063952;0.050008;0.058291;0.042046;0.061000;0.029449;0.067221,8
1,general_en,3,3,0.4250779745893346,0.4250779745893346,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,3,4,0.4250779745893346,0.4142376911929912,-0.010840283396343388,-0.014223;-0.016269;-0.016422;0.003172;-0.016291;-0.018620;-0.002373;-0.005697,8
1,general_en,3,5,0.4250779745893346,0.4264684794470668,0.0013905048577321846,-0.010671;-0.005430;0.006075;0.026109;-0.011574;-0.020723;0.015341;0.011998,8
1,general_en,3,6,0.4250779745893346,0.4432418322087162,0.018163857619381628,0.015326;0.013420;0.026741;0.036900;0.005039;-0.022531;0.026418;0.043998,8
1,general_en,3,7,0.4250779745893346,0.4665180115132696,0.04144003692393502,0.040505;0.035174;0.042791;0.067156;0.021758;-0.012704;0.047218;0.089623,8
1,general_en,3,8,0.4250779745893346,0.49702513642195195,0.07194716183261737,0.082070;0.068438;0.067033;0.077380;0.057034;0.009605;0.089252;0.124765,8
1,general_en,4,1,0.42072943706686294,1.3269714555806584,0.9062420185137955,1.063238;0.960871;0.854590;0.737112;0.837106;0.838854;0.993435;0.964730,8
1,general_en,4,2,0.42072943706686294,0.5456107550611098,0.12488131799424687,0.110978;0.130655;0.129600;0.150902;0.097201;0.096965;0.136418;0.146331,8
1,general_en,4,3,0.42072943706686294,0.44507932838880354,0.024349891321940556,0.015441;0.034009;0.050607;0.026436;0.014351;0.024442;0.018486;0.011028,8
1,general_en,4,4,0.42072943706686294,0.42072943706686294,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,4,5,0.42072943706686294,0.4142048836996158,-0.0065245533672471795,-0.008402;-0.011254;-0.035249;-0.004070;0.021448;-0.006353;-0.001966;-0.006351,8
1,general_en,4,6,0.42072943706686294,0.4142576800659299,-0.0064717570009330885,0.004486;-0.015585;-0.033363;-0.013872;0.016302;0.001525;-0.006378;-0.004890,8
1,general_en,4,7,0.42072943706686294,0.4221347384672198,0.0014053014003568218,0.018869;-0.010480;-0.017399;-0.008553;0.030355;0.013053;-0.016749;0.002145,8
1,general_en,4,8,0.42072943706686294,0.43844878647683394,0.01771934940997097,0.046102;-0.006533;0.004052;-0.005541;0.063110;0.030525;-0.010829;0.020869,8
1,general_en,5,1,0.4079058119095862,1.5320747254623308,1.1241689135527446,0.980370;1.320153;1.161730;0.966478;1.069766;0.965173;1.243840;1.285841,8
1,general_en,5,2,0.4079058119095862,0.6098422366194427,0.2019364247098565,0.147233;0.279491;0.139240;0.186220;0.148612;0.230665;0.188886;0.295144,8
1,general_en,5,3,0.4079058119095862,0.4713935248243312,0.06348771291474502,0.067517;0.047714;0.067307;0.074924;0.051927;0.041287;0.045656;0.111570,8
1,general_en,5,4,0.4079058119095862,0.42881772408468855,0.020911912175102368,0.011030;0.016879;0.014911;0.024590;0.015175;0.018537;0.011077;0.055096,8
1,general_en,5,5,0.4079058119095862,0.4079058119095862,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,5,6,0.4079058119095862,0.40489262533891535,-0.0030131865706708658,-0.001288;-0.002295;-0.005024;-0.004652;0.002630;0.010600;-0.007588;-0.016489,8
1,general_en,5,7,0.4079058119095862,0.40881902827984756,0.0009132163702613716,0.010051;-0.006819;0.001715;0.000353;0.012849;0.007792;-0.007179;-0.011457,8
1,general_en,5,8,0.4079058119095862,0.4145629699341953,0.006657158024609082,0.020700;-0.007784;-0.001742;0.002537;0.035982;0.002907;0.000929;-0.000272,8
1,general_en,6,1,0.40074093505326247,1.7478876964499552,1.3471467613966928,1.244572;1.342760;1.221299;1.328272;1.191003;1.462998;1.472360;1.513910,8
1,general_en,6,2,0.40074093505326247,0.6879925877373252,0.2872516526840627,0.386924;0.245488;0.199248;0.277054;0.255502;0.260934;0.321065;0.351798,8
1,general_en,6,3,0.40074093505326247,0.49806154446883333,0.09732060941557089,0.092694;0.075478;0.103208;0.063811;0.085330;0.072146;0.135737;0.150162,8
1,general_en,6,4,0.40074093505326247,0.4359973166137934,0.03525638156053093,0.023672;0.029297;0.026259;0.048046;0.031475;0.025250;0.060627;0.037425,8
1,general_en,6,5,0.40074093505326247,0.40997357914845145,0.00923264409518905,0.005739;0.005814;0.016746;0.002375;0.012923;0.000615;0.016085;0.013563,8
1,general_en,6,6,0.40074093505326247,0.40074093505326247,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,6,7,0.40074093505326247,0.39525500074442893,-0.005485934308833533,-0.012068;-0.000987;0.000635;-0.002299;0.001834;-0.013167;-0.010271;-0.007564,8
1,general_en,6,8,0.40074093505326247,0.3964587315503094,-0.004282203502953039,-0.004457;0.001838;0.001818;-0.001490;-0.001551;-0.011808;-0.016581;-0.002028,8
1,general_en,7,1,0.4014589508684973,1.7975097422798474,1.3960507914113502,1.323867;1.273025;1.489965;1.391883;1.442368;1.523466;1.518354;1.205480,8
1,general_en,7,2,0.4014589508684973,0.6934022907064192,0.291943339837922,0.240539;0.208997;0.387275;0.235136;0.242018;0.304119;0.388699;0.328764,8
1,general_en,7,3,0.4014589508684973,0.48166121418277424,0.08020226331427693,0.066571;0.057760;0.146082;0.089736;0.056209;0.069490;0.058623;0.097147,8
1,general_en,7,4,0.4014589508684973,0.4216235276415116,0.020164576773014337,0.011619;0.005380;0.035021;0.026562;0.008556;0.034097;0.016276;0.023805,8
1,general_en,7,5,0.4014589508684973,0.4089849428791139,0.0075259920106166,0.005139;-0.003658;0.011083;0.008586;-0.002529;0.013933;0.010265;0.017390,8
1,general_en,7,6,0.4014589508684973,0.4034532537787325,0.001994302910235196,-0.000036;-0.005986;0.000436;-0.002077;0.002708;0.003519;0.007807;0.009584,8
1,general_en,7,7,0.4014589508684973,0.4014589508684973,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
1,general_en,7,8,0.4014589508684973,0.40171365812420845,0.00025470725571114655,0.000694;0.000960;-0.009774;0.000333;-0.001278;0.001898;0.005625;0.003580,8
1,general_en,8,1,0.4076936912929846,1.968121484335926,1.5604277930429413,1.381280;1.579915;1.495723;1.627526;1.597417;1.693890;1.567887;1.539785,8
1,general_en,8,2,0.4076936912929846,0.8230918612745073,0.4153981699815227,0.356837;0.385086;0.528791;0.427297;0.485486;0.420131;0.392537;0.327021,8
1,general_en,8,3,0.4076936912929846,0.551574190819843,0.14388049952685833,0.109727;0.158028;0.155143;0.165284;0.177619;0.135166;0.103747;0.146330,8
1,general_en,8,4,0.4076936912929846,0.4792361528509193,0.07154246155793467,0.033901;0.065729;0.105089;0.108332;0.064441;0.049396;0.065278;0.080174,8
1,general_en,8,5,0.4076936912929846,0.44886595714423394,0.041172265851249286,0.022475;0.037479;0.074364;0.051743;0.033252;0.037456;0.025041;0.047568,8
1,general_en,8,6,0.4076936912929846,0.4305240810952253,0.02283038980224067,0.017989;0.020454;0.033316;0.030412;0.025396;0.017583;0.015350;0.022143,8
1,general_en,8,7,0.4076936912929846,0.41548956433931983,0.007795873046335236,0.004022;0.005100;0.012649;-0.000945;0.011546;0.007411;0.008512;0.014072,8
1,general_en,8,8,0.4076936912929846,0.4076936912929846,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,1,1,0.3726169136870239,0.3726169136870239,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,1,2,0.3726169136870239,0.38681212605701554,0.014195212369991682,0.011889;-0.033435;0.045557;0.020913;0.008720;0.013626;0.043533;0.002758,8
2,math_ko,1,3,0.3726169136870239,0.42410841341026956,0.05149149972324571,0.039659;0.008784;0.111355;0.065423;0.032903;0.038014;0.076073;0.039722,8
2,math_ko,1,4,0.3726169136870239,0.4628668883815408,0.09024997469451693,0.059404;0.050714;0.120668;0.113449;0.075915;0.090667;0.120449;0.090734,8
2,math_ko,1,5,0.3726169136870239,0.5185281579486197,0.14591124426159596,0.109685;0.098039;0.180633;0.173441;0.140681;0.136166;0.173203;0.155442,8
2,math_ko,1,6,0.3726169136870239,0.5759759667432971,0.2033590530562732,0.157192;0.158365;0.249336;0.235811;0.203833;0.174026;0.245934;0.202375,8
2,math_ko,1,7,0.3726169136870239,0.6246978709888127,0.2520809573017888,0.204767;0.206133;0.300380;0.288478;0.252930;0.212618;0.296738;0.254603,8
2,math_ko,1,8,0.3726169136870239,0.6759107102536492,0.3032937965666255,0.257462;0.261547;0.354154;0.361612;0.292447;0.250878;0.354737;0.293513,8
2,math_ko,2,1,0.3781289786307348,0.6167431502189074,0.2386141715881725,0.241389;0.174165;0.263152;0.211344;0.287875;0.189385;0.311777;0.229827,8
2,math_ko,2,2,0.3781289786307348,0.3781289786307348,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,2,3,0.3781289786307348,0.3681852144913541,-0.009943764139380723,0.013508;-0.025066;-0.019034;-0.020043;0.000873;-0.009275;-0.013054;-0.007459,8
2,math_ko,2,4,0.3781289786307348,0.3747991407290101,-0.003329837901724718,0.026733;-0.012564;-0.006699;-0.014213;0.003268;-0.004834;-0.007792;-0.010537,8
2,math_ko,2,5,0.3781289786307348,0.4004976191144023,0.022368640483667435,0.061439;0.019981;0.027941;0.010013;0.012880;0.012815;0.017214;0.016668,8
2,math_ko,2,6,0.3781289786307348,0.44340951388908756,0.06528053525835274,0.089711;0.081018;0.079812;0.057637;0.058355;0.041150;0.054922;0.059640,8
2,math_ko,2,7,0.3781289786307348,0.49174595536250204,0.11361697673176724,0.133350;0.148491;0.133705;0.101904;0.098799;0.066881;0.100831;0.124975,8
2,math_ko,2,8,0.3781289786307348,0.5432675506712661,0.16513857204053137,0.167179;0.207890;0.204031;0.157576;0.139689;0.108211;0.149493;0.187040,8
2,math_ko,3,1,0.35824718998952043,0.8312178037853705,0.47297061379585004,0.321089;0.554570;0.458323;0.394082;0.570249;0.427644;0.660823;0.396986,8
2,math_ko,3,2,0.35824718998952043,0.40326132340770626,0.045014133418185845,0.038325;0.040237;0.064690;0.049842;0.065405;0.043588;0.040489;0.017537,8
2,math_ko,3,3,0.35824718998952043,0.35824718998952043,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,3,4,0.35824718998952043,0.3511002790182829,-0.007146910971237548,0.000652;-0.001069;-0.015660;-0.006432;-0.000649;-0.010352;-0.014806;-0.008860,8
2,math_ko,3,5,0.35824718998952043,0.3593605799186561,0.0011133899291356497,0.015380;0.008045;-0.005473;-0.004285;0.009243;-0.006264;-0.017186;0.009447,8
2,math_ko,3,6,0.35824718998952043,0.3764047069578535,0.018157516968333058,0.031640;0.033026;0.013190;0.000067;0.033249;0.005469;-0.003132;0.031751,8
2,math_ko,3,7,0.35824718998952043,0.4009299074403114,0.042682717450790934,0.054909;0.074053;0.039277;0.010457;0.055369;0.027301;0.020924;0.059173,8
2,math_ko,3,8,0.35824718998952043,0.434930426068604,0.07668323607908356,0.081772;0.131881;0.080172;0.032805;0.100132;0.051112;0.045760;0.089833,8
2,math_ko,4,1,0.35420600609439945,1.1705240841127105,0.816318078018311,0.747244;0.817262;0.710268;1.070952;0.672215;0.688278;0.893560;0.930767,8
2,math_ko,4,2,0.35420600609439945,0.47684508505173856,0.12263907895733914,0.080667;0.155443;0.112154;0.171009;0.086898;0.054138;0.143956;0.176846,8
2,math_ko,4,3,0.35420600609439945,0.3790039878545536,0.024797981760154165,0.015002;0.042370;0.007727;0.044454;0.010639;0.015090;0.016557;0.046545,8
2,math_ko,4,4,0.35420600609439945,0.35420600609439945,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,4,5,0.35420600609439945,0.34993517253961826,-0.004270833554781146,0.000880;-0.024692;-0.005480;-0.003803;0.008877;0.002135;-0.005385;-0.006699,8
2,math_ko,4,6,0.35420600609439945,0.3522234931588173,-0.0019825129355821453,0.003489;-0.029513;-0.009383;0.001205;0.016977;0.007181;0.000208;-0.006025,8
2,math_ko,4,7,0.35420600609439945,0.3620942326055633,0.007888226511163846,0.014376;-0.022575;-0.004730;0.003984;0.032746;0.016943;0.009474;0.012888,8
2,math_ko,4,8,0.35420600609439945,0.3759315052690605,0.021725499174661107,0.025779;-0.008574;0.014159;0.009962;0.055304;0.028706;0.021009;0.027460,8
2,math_ko,5,1,0.34601190463743275,1.3932422610620656,1.047230356424633,0.919374;1.326551;1.100194;1.115880;1.176496;0.896865;0.959153;0.883330,8
2,math_ko,5,2,0.34601190463743275,0.49288960908436114,0.14687770444692838,0.098522;0.202466;0.194259;0.125739;0.130036;0.114493;0.189112;0.120395,8
2,math_ko,5,3,0.34601190463743275,0.3774827415537503,0.03147083691631754,0.029155;0.043584;0.039876;0.023667;0.031051;0.014450;0.046122;0.023862,8
2,math_ko,5,4,0.34601190463743275,0.35601734602823853,0.010005441390805773,0.003102;0.015430;0.019865;0.007587;0.015157;0.003434;0.006715;0.008754,8
2,math_ko,5,5,0.34601190463743275,0.34601190463743275,0.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,8
2,math_ko,5,6,0.34601190463743275,0.34611112986587816,9.9225228445389e-05,0.000170;0.003381;0.004336;-0.000020;-0.000804;-0.003769;-0.005985;0.003485,8
2,math_ko,5,7,0.34601190463743275,0.3488677754584286,0.002855870820995844,0.009453;0.006686;0.012829;-0.004230;0.001969;-0.004890;-0.014482;0.015511,8
2,math_ko,5,8,0.34601190463743275,0.35503569462647044,0.00902378998903764,0.021302;0.014861;0.024762;0.004035;0.006158;0.000314;-0.021680;0.022438,8
2,math_ko,6,1,0.3284436990506947,1.5136820011668735,1.1852383021161788,1.208348;1.191564;1.199031;1.036186;1.190525;1.106688;1.345369;1.204194,8
2,math_ko,6,2,0.3284436990506947,0.5439255209122267,0.21548182186153197,0.216387;0.318961;0.294114;0.119660;0.224344;0.097493;0.177101;0.275795,8
2,math_ko,6,3,0.3284436990506947,0.3965295718258454,0.06808587277515067,0.056435;0.116389;0.085857;0.035676;0.089004;0.035198;0.032523;0.093604,8
2,math_ko,6,4,0.3284436990506947,0.35298750596120954,0.024543806910514825,0.032582;0.043332;0.026838;0.015107;0.015213;0.009751;0.018525;0.035003,8
